EnviroPad,Time,Temperature(°C)
4978,20/10/2023 12:37:35,29.8
4979,20/10/2023 12:37:36,29.8
4980,20/10/2023 12:37:37,29.8
4981,20/10/2023 12:37:38,29.8
4982,20/10/2023 12:37:39,29.8
4983,20/10/2023 12:37:40,29.8
4984,20/10/2023 12:37:41,29.8
4985,20/10/2023 12:37:42,29.8
4986,20/10/2023 12:37:43,29.8
4987,20/10/2023 12:37:44,29.8
4988,20/10/2023 12:37:45,29.8
4989,20/10/2023 12:37:46,29.8
4990,20/10/2023 12:37:47,29.8
4991,20/10/2023 12:37:48,29.8
4992,20/10/2023 12:37:49,29.8
4993,20/10/2023 12:37:50,29.8
4994,20/10/2023 12:37:51,29.8
4995,20/10/2023 12:37:52,29.8
4996,20/10/2023 12:37:53,29.8
4997,20/10/2023 12:37:54,29.7
4998,20/10/2023 12:37:55,29.7
4999,20/10/2023 12:37:56,29.7
5000,20/10/2023 12:37:57,29.7
5001,20/10/2023 12:37:58,29.7
5002,20/10/2023 12:37:59,29.7
5003,20/10/2023 12:38:00,29.7
5004,20/10/2023 12:38:01,29.7
5005,20/10/2023 12:38:02,29.7
5006,20/10/2023 12:38:03,29.7
5007,20/10/2023 12:38:04,29.7
5008,20/10/2023 12:38:05,29.7
5009,20/10/2023 12:38:06,29.7
5010,20/10/2023 12:38:07,29.7
5011,20/10/2023 12:38:08,29.7
5012,20/10/2023 12:38:09,29.7
5013,20/10/2023 12:38:10,29.7
5014,20/10/2023 12:38:11,29.7
5015,20/10/2023 12:38:12,29.7
5016,20/10/2023 12:38:13,29.7
5017,20/10/2023 12:38:14,29.7
5018,20/10/2023 12:38:15,29.7
5019,20/10/2023 12:38:16,29.7
5020,20/10/2023 12:38:17,29.7
5021,20/10/2023 12:38:18,29.7
5022,20/10/2023 12:38:19,29.6
5023,20/10/2023 12:38:20,29.6
5024,20/10/2023 12:38:21,29.6
5025,20/10/2023 12:38:22,29.6
5026,20/10/2023 12:38:23,29.6
5027,20/10/2023 12:38:24,29.6
5028,20/10/2023 12:38:25,29.6
5029,20/10/2023 12:38:26,29.6
5030,20/10/2023 12:38:27,29.6
5031,20/10/2023 12:38:28,29.6
5032,20/10/2023 12:38:29,29.6
5033,20/10/2023 12:38:30,29.6
5034,20/10/2023 12:38:31,29.6
5035,20/10/2023 12:38:32,29.6
5036,20/10/2023 12:38:33,29.6
5037,20/10/2023 12:38:34,29.6
5038,20/10/2023 12:38:35,29.6
5039,20/10/2023 12:38:36,29.6
5040,20/10/2023 12:38:37,29.6
5041,20/10/2023 12:38:38,29.6
5042,20/10/2023 12:38:39,29.6
5043,20/10/2023 12:38:40,29.6
5044,20/10/2023 12:38:41,29.6
5045,20/10/2023 12:38:42,29.6
5046,20/10/2023 12:38:43,29.6
5047,20/10/2023 12:38:44,29.5
5048,20/10/2023 12:38:45,29.5
5049,20/10/2023 12:38:46,29.5
5050,20/10/2023 12:38:47,29.5
5051,20/10/2023 12:38:48,29.5
5052,20/10/2023 12:38:49,29.5
5053,20/10/2023 12:38:50,29.5
5054,20/10/2023 12:38:51,29.5
5055,20/10/2023 12:38:52,29.5
5056,20/10/2023 12:38:53,29.5
5057,20/10/2023 12:38:54,29.5
5058,20/10/2023 12:38:55,29.5
5059,20/10/2023 12:38:56,29.5
5060,20/10/2023 12:38:57,29.5
5061,20/10/2023 12:38:58,29.5
5062,20/10/2023 12:38:59,29.5
5063,20/10/2023 12:39:00,29.5
5064,20/10/2023 12:39:01,29.5
5065,20/10/2023 12:39:02,29.5
5066,20/10/2023 12:39:03,29.5
5067,20/10/2023 12:39:04,29.5
5068,20/10/2023 12:39:05,29.5
5069,20/10/2023 12:39:06,29.5
5070,20/10/2023 12:39:07,29.5
5071,20/10/2023 12:39:08,29.5
5072,20/10/2023 12:39:09,29.5
5073,20/10/2023 12:39:10,29.5
5074,20/10/2023 12:39:11,29.5
5075,20/10/2023 12:39:12,29.5
5076,20/10/2023 12:39:13,29.5
5077,20/10/2023 12:39:14,29.4
5078,20/10/2023 12:39:15,29.4
5079,20/10/2023 12:39:16,29.4
5080,20/10/2023 12:39:17,29.4
5081,20/10/2023 12:39:18,29.4
5082,20/10/2023 12:39:19,29.4
5083,20/10/2023 12:39:20,29.4
5084,20/10/2023 12:39:21,29.4
5085,20/10/2023 12:39:22,29.4
5086,20/10/2023 12:39:23,29.4
5087,20/10/2023 12:39:24,29.4
5088,20/10/2023 12:39:25,29.4
5089,20/10/2023 12:39:26,29.4
5090,20/10/2023 12:39:27,29.4
5091,20/10/2023 12:39:28,29.4
5092,20/10/2023 12:39:29,29.4
5093,20/10/2023 12:39:30,29.4
5094,20/10/2023 12:39:31,29.4
5095,20/10/2023 12:39:32,29.4
5096,20/10/2023 12:39:33,29.4
5097,20/10/2023 12:39:34,29.4
5098,20/10/2023 12:39:35,29.4
5099,20/10/2023 12:39:36,29.4
5100,20/10/2023 12:39:37,29.4
5101,20/10/2023 12:39:38,29.4
5102,20/10/2023 12:39:39,29.4
5103,20/10/2023 12:39:40,29.4
5104,20/10/2023 12:39:41,29.3
5105,20/10/2023 12:39:42,29.3
5106,20/10/2023 12:39:43,29.3
5107,20/10/2023 12:39:44,29.3
5108,20/10/2023 12:39:45,29.3
5109,20/10/2023 12:39:46,29.3
5110,20/10/2023 12:39:47,29.3
5111,20/10/2023 12:39:48,29.3
5112,20/10/2023 12:39:49,29.3
5113,20/10/2023 12:39:50,29.3
5114,20/10/2023 12:39:51,29.3
5115,20/10/2023 12:39:52,29.3
5116,20/10/2023 12:39:53,29.3
5117,20/10/2023 12:39:54,29.3
5118,20/10/2023 12:39:55,29.3
5119,20/10/2023 12:39:56,29.3
5120,20/10/2023 12:39:57,29.3
5121,20/10/2023 12:39:58,29.3
5122,20/10/2023 12:39:59,29.3
5123,20/10/2023 12:40:00,29.3
5124,20/10/2023 12:40:01,29.3
5125,20/10/2023 12:40:02,29.3
5126,20/10/2023 12:40:03,29.3
5127,20/10/2023 12:40:04,29.3
5128,20/10/2023 12:40:05,29.3
5129,20/10/2023 12:40:06,29.3
5130,20/10/2023 12:40:07,29.3
5131,20/10/2023 12:40:08,29.3
5132,20/10/2023 12:40:09,29.3
5133,20/10/2023 12:40:10,29.2
5134,20/10/2023 12:40:11,29.2
5135,20/10/2023 12:40:12,29.2
5136,20/10/2023 12:40:13,29.2
5137,20/10/2023 12:40:14,29.2
5138,20/10/2023 12:40:15,29.2
5139,20/10/2023 12:40:16,29.2
5140,20/10/2023 12:40:17,29.2
5141,20/10/2023 12:40:18,29.2
5142,20/10/2023 12:40:19,29.2
5143,20/10/2023 12:40:20,29.2
5144,20/10/2023 12:40:21,29.2
5145,20/10/2023 12:40:22,29.2
5146,20/10/2023 12:40:23,29.2
5147,20/10/2023 12:40:24,29.2
5148,20/10/2023 12:40:25,29.2
5149,20/10/2023 12:40:26,29.2
5150,20/10/2023 12:40:27,29.2
5151,20/10/2023 12:40:28,29.2
5152,20/10/2023 12:40:29,29.2
5153,20/10/2023 12:40:30,29.2
5154,20/10/2023 12:40:31,29.2
5155,20/10/2023 12:40:32,29.2
5156,20/10/2023 12:40:33,29.2
5157,20/10/2023 12:40:34,29.2
5158,20/10/2023 12:40:35,29.2
5159,20/10/2023 12:40:36,29.2
5160,20/10/2023 12:40:37,29.2
5161,20/10/2023 12:40:38,29.2
5162,20/10/2023 12:40:39,29.2
5163,20/10/2023 12:40:40,29.2
5164,20/10/2023 12:40:41,29.2
5165,20/10/2023 12:40:42,29.2
5166,20/10/2023 12:40:43,29.2
5167,20/10/2023 12:40:44,29.2
5168,20/10/2023 12:40:45,29.1
5169,20/10/2023 12:40:46,29.1
5170,20/10/2023 12:40:47,29.1
5171,20/10/2023 12:40:48,29.1
5172,20/10/2023 12:40:49,29.1
5173,20/10/2023 12:40:50,29.1
5174,20/10/2023 12:40:51,29.1
5175,20/10/2023 12:40:52,29.1
5176,20/10/2023 12:40:53,29.1
5177,20/10/2023 12:40:54,29.1
5178,20/10/2023 12:40:55,29.1
5179,20/10/2023 12:40:56,29.1
5180,20/10/2023 12:40:57,29.1
5181,20/10/2023 12:40:58,29.1
5182,20/10/2023 12:40:59,29.1
5183,20/10/2023 12:41:00,29.1
5184,20/10/2023 12:41:01,29.1
5185,20/10/2023 12:41:02,29.1
5186,20/10/2023 12:41:03,29.1
5187,20/10/2023 12:41:04,29.1
5188,20/10/2023 12:41:05,29.1
5189,20/10/2023 12:41:06,29.1
5190,20/10/2023 12:41:07,29.1
5191,20/10/2023 12:41:08,29.1
5192,20/10/2023 12:41:09,29.1
5193,20/10/2023 12:41:10,29.1
5194,20/10/2023 12:41:11,29.1
5195,20/10/2023 12:41:12,29.1
5196,20/10/2023 12:41:13,29.1
5197,20/10/2023 12:41:14,29.1
5198,20/10/2023 12:41:15,29.1
5199,20/10/2023 12:41:16,29.1
5200,20/10/2023 12:41:17,29.1
5201,20/10/2023 12:41:18,29.1
5202,20/10/2023 12:41:19,29
5203,20/10/2023 12:41:20,29
5204,20/10/2023 12:41:21,29
5205,20/10/2023 12:41:22,29
5206,20/10/2023 12:41:23,29
5207,20/10/2023 12:41:24,29
5208,20/10/2023 12:41:25,29
5209,20/10/2023 12:41:26,29
5210,20/10/2023 12:41:27,29
5211,20/10/2023 12:41:28,29
5212,20/10/2023 12:41:29,29
5213,20/10/2023 12:41:30,29
5214,20/10/2023 12:41:31,29
5215,20/10/2023 12:41:32,29
5216,20/10/2023 12:41:33,29
5217,20/10/2023 12:41:34,29
5218,20/10/2023 12:41:35,29
5219,20/10/2023 12:41:36,29
5220,20/10/2023 12:41:37,29
5221,20/10/2023 12:41:38,29
5222,20/10/2023 12:41:39,29
5223,20/10/2023 12:41:40,29
5224,20/10/2023 12:41:41,29
5225,20/10/2023 12:41:42,29
5226,20/10/2023 12:41:43,29
5227,20/10/2023 12:41:44,29
5228,20/10/2023 12:41:45,29
5229,20/10/2023 12:41:46,29
5230,20/10/2023 12:41:47,29
5231,20/10/2023 12:41:48,29
5232,20/10/2023 12:41:49,28.9
5233,20/10/2023 12:41:50,28.9
5234,20/10/2023 12:41:51,28.9
5235,20/10/2023 12:41:52,28.9
5236,20/10/2023 12:41:53,28.9
5237,20/10/2023 12:41:54,28.9
5238,20/10/2023 12:41:55,28.9
5239,20/10/2023 12:41:56,28.9
5240,20/10/2023 12:41:57,28.9
5241,20/10/2023 12:41:58,28.9
5242,20/10/2023 12:41:59,28.9
5243,20/10/2023 12:42:00,28.9
5244,20/10/2023 12:42:01,28.9
5245,20/10/2023 12:42:02,28.9
5246,20/10/2023 12:42:03,28.9
5247,20/10/2023 12:42:04,28.9
5248,20/10/2023 12:42:05,28.9
5249,20/10/2023 12:42:06,28.9
5250,20/10/2023 12:42:07,28.9
5251,20/10/2023 12:42:08,28.9
5252,20/10/2023 12:42:09,28.9
5253,20/10/2023 12:42:10,28.9
5254,20/10/2023 12:42:11,28.9
5255,20/10/2023 12:42:12,28.9
5256,20/10/2023 12:42:13,28.9
5257,20/10/2023 12:42:14,28.8
5258,20/10/2023 12:42:15,28.9
5259,20/10/2023 12:42:16,28.9
5260,20/10/2023 12:42:17,28.9
5261,20/10/2023 12:42:18,28.9
5262,20/10/2023 12:42:19,28.8
5263,20/10/2023 12:42:20,28.8
5264,20/10/2023 12:42:21,28.8
5265,20/10/2023 12:42:22,28.8
5266,20/10/2023 12:42:23,28.8
5267,20/10/2023 12:42:24,28.8
5268,20/10/2023 12:42:25,28.8
5269,20/10/2023 12:42:26,28.8
5270,20/10/2023 12:42:27,28.8
5271,20/10/2023 12:42:28,28.8
5272,20/10/2023 12:42:29,28.8
5273,20/10/2023 12:42:30,28.8
5274,20/10/2023 12:42:31,28.8
5275,20/10/2023 12:42:32,28.8
5276,20/10/2023 12:42:33,28.8
5277,20/10/2023 12:42:34,28.8
5278,20/10/2023 12:42:35,28.8
5279,20/10/2023 12:42:36,28.8
5280,20/10/2023 12:42:37,28.8
5281,20/10/2023 12:42:38,28.8
5282,20/10/2023 12:42:39,28.8
5283,20/10/2023 12:42:40,28.8
5284,20/10/2023 12:42:41,28.8
5285,20/10/2023 12:42:42,28.8
5286,20/10/2023 12:42:43,28.7
5287,20/10/2023 12:42:44,28.7
5288,20/10/2023 12:42:45,28.7
5289,20/10/2023 12:42:46,28.7
5290,20/10/2023 12:42:47,28.7
5291,20/10/2023 12:42:48,28.7
5292,20/10/2023 12:42:49,28.7
5293,20/10/2023 12:42:50,28.7
5294,20/10/2023 12:42:51,28.7
5295,20/10/2023 12:42:52,28.7
5296,20/10/2023 12:42:53,28.7
5297,20/10/2023 12:42:54,28.7
5298,20/10/2023 12:42:55,28.7
5299,20/10/2023 12:42:56,28.7
5300,20/10/2023 12:42:57,28.7
5301,20/10/2023 12:42:58,28.7
5302,20/10/2023 12:42:59,28.7
5303,20/10/2023 12:43:00,28.7
5304,20/10/2023 12:43:01,28.7
5305,20/10/2023 12:43:02,28.7
5306,20/10/2023 12:43:03,28.7
5307,20/10/2023 12:43:04,28.7
5308,20/10/2023 12:43:05,28.7
5309,20/10/2023 12:43:06,28.7
5310,20/10/2023 12:43:07,28.7
5311,20/10/2023 12:43:08,28.7
5312,20/10/2023 12:43:09,28.7
5313,20/10/2023 12:43:10,28.7
5314,20/10/2023 12:43:11,28.7
5315,20/10/2023 12:43:12,28.7
5316,20/10/2023 12:43:13,28.7
5317,20/10/2023 12:43:14,28.7
5318,20/10/2023 12:43:15,28.7
5319,20/10/2023 12:43:16,28.7
5320,20/10/2023 12:43:17,28.6
5321,20/10/2023 12:43:18,28.6
5322,20/10/2023 12:43:19,28.6
5323,20/10/2023 12:43:20,28.6
5324,20/10/2023 12:43:21,28.6
5325,20/10/2023 12:43:22,28.6
5326,20/10/2023 12:43:23,28.6
5327,20/10/2023 12:43:24,28.6
5328,20/10/2023 12:43:25,28.6
5329,20/10/2023 12:43:26,28.6
5330,20/10/2023 12:43:27,28.6
5331,20/10/2023 12:43:28,28.6
5332,20/10/2023 12:43:29,28.6
5333,20/10/2023 12:43:30,28.6
5334,20/10/2023 12:43:31,28.6
5335,20/10/2023 12:43:32,28.6
5336,20/10/2023 12:43:33,28.6
5337,20/10/2023 12:43:34,28.6
5338,20/10/2023 12:43:35,28.6
5339,20/10/2023 12:43:36,28.6
5340,20/10/2023 12:43:37,28.6
5341,20/10/2023 12:43:38,28.6
5342,20/10/2023 12:43:39,28.6
5343,20/10/2023 12:43:40,28.6
5344,20/10/2023 12:43:41,28.6
5345,20/10/2023 12:43:42,28.6
5346,20/10/2023 12:43:43,28.6
5347,20/10/2023 12:43:44,28.6
5348,20/10/2023 12:43:45,28.5
5349,20/10/2023 12:43:46,28.5
5350,20/10/2023 12:43:47,28.5
5351,20/10/2023 12:43:48,28.5
5352,20/10/2023 12:43:49,28.5
5353,20/10/2023 12:43:50,28.5
5354,20/10/2023 12:43:51,28.5
5355,20/10/2023 12:43:52,28.5
5356,20/10/2023 12:43:53,28.5
5357,20/10/2023 12:43:54,28.5
5358,20/10/2023 12:43:55,28.5
5359,20/10/2023 12:43:56,28.5
5360,20/10/2023 12:43:57,28.5
5361,20/10/2023 12:43:58,28.5
5362,20/10/2023 12:43:59,28.5
5363,20/10/2023 12:44:00,28.5
5364,20/10/2023 12:44:01,28.5
5365,20/10/2023 12:44:02,28.5
5366,20/10/2023 12:44:03,28.5
5367,20/10/2023 12:44:04,28.5
5368,20/10/2023 12:44:05,28.5
5369,20/10/2023 12:44:06,28.5
5370,20/10/2023 12:44:07,28.5
5371,20/10/2023 12:44:08,28.5
5372,20/10/2023 12:44:09,28.5
5373,20/10/2023 12:44:10,28.5
5374,20/10/2023 12:44:11,28.5
5375,20/10/2023 12:44:12,28.5
5376,20/10/2023 12:44:13,28.5
5377,20/10/2023 12:44:14,28.5
5378,20/10/2023 12:44:15,28.5
5379,20/10/2023 12:44:16,28.5
5380,20/10/2023 12:44:17,28.5
5381,20/10/2023 12:44:18,28.5
5382,20/10/2023 12:44:19,28.5
5383,20/10/2023 12:44:20,28.5
5384,20/10/2023 12:44:21,28.4
5385,20/10/2023 12:44:22,28.4
5386,20/10/2023 12:44:23,28.4
5387,20/10/2023 12:44:24,28.4
5388,20/10/2023 12:44:25,28.4
5389,20/10/2023 12:44:26,28.4
5390,20/10/2023 12:44:27,28.4
5391,20/10/2023 12:44:28,28.4
5392,20/10/2023 12:44:29,28.4
5393,20/10/2023 12:44:30,28.4
5394,20/10/2023 12:44:31,28.4
5395,20/10/2023 12:44:32,28.4
5396,20/10/2023 12:44:33,28.4
5397,20/10/2023 12:44:34,28.4
5398,20/10/2023 12:44:35,28.4
5399,20/10/2023 12:44:36,28.4
5400,20/10/2023 12:44:37,28.4
5401,20/10/2023 12:44:38,28.4
5402,20/10/2023 12:44:39,28.4
5403,20/10/2023 12:44:40,28.4
5404,20/10/2023 12:44:41,28.4
5405,20/10/2023 12:44:42,28.4
5406,20/10/2023 12:44:43,28.4
5407,20/10/2023 12:44:44,28.4
5408,20/10/2023 12:44:45,28.4
5409,20/10/2023 12:44:46,28.4
5410,20/10/2023 12:44:47,28.4
5411,20/10/2023 12:44:48,28.4
5412,20/10/2023 12:44:49,28.4
5413,20/10/2023 12:44:50,28.4
5414,20/10/2023 12:44:51,28.4
5415,20/10/2023 12:44:52,28.4
5416,20/10/2023 12:44:53,28.3
5417,20/10/2023 12:44:54,28.3
5418,20/10/2023 12:44:55,28.3
5419,20/10/2023 12:44:56,28.3
5420,20/10/2023 12:44:57,28.3
5421,20/10/2023 12:44:58,28.3
5422,20/10/2023 12:44:59,28.3
5423,20/10/2023 12:45:00,28.3
5424,20/10/2023 12:45:01,28.3
5425,20/10/2023 12:45:02,28.3
5426,20/10/2023 12:45:03,28.3
5427,20/10/2023 12:45:04,28.3
5428,20/10/2023 12:45:05,28.3
5429,20/10/2023 12:45:06,28.3
5430,20/10/2023 12:45:07,28.3
5431,20/10/2023 12:45:08,28.3
5432,20/10/2023 12:45:09,28.3
5433,20/10/2023 12:45:10,28.3
5434,20/10/2023 12:45:11,28.3
5435,20/10/2023 12:45:12,28.3
5436,20/10/2023 12:45:13,28.3
5437,20/10/2023 12:45:14,28.3
5438,20/10/2023 12:45:15,28.3
5439,20/10/2023 12:45:16,28.3
5440,20/10/2023 12:45:17,28.3
5441,20/10/2023 12:45:18,28.3
5442,20/10/2023 12:45:19,28.3
5443,20/10/2023 12:45:20,28.3
5444,20/10/2023 12:45:21,28.2
5445,20/10/2023 12:45:22,28.3
5446,20/10/2023 12:45:23,28.2
5447,20/10/2023 12:45:24,28.3
5448,20/10/2023 12:45:25,28.3
5449,20/10/2023 12:45:26,28.2
5450,20/10/2023 12:45:27,28.2
5451,20/10/2023 12:45:28,28.2
5452,20/10/2023 12:45:29,28.2
5453,20/10/2023 12:45:30,28.2
5454,20/10/2023 12:45:31,28.2
5455,20/10/2023 12:45:32,28.2
5456,20/10/2023 12:45:33,28.2
5457,20/10/2023 12:45:34,28.2
5458,20/10/2023 12:45:35,28.2
5459,20/10/2023 12:45:36,28.2
5460,20/10/2023 12:45:37,28.2
5461,20/10/2023 12:45:38,28.2
5462,20/10/2023 12:45:39,28.2
5463,20/10/2023 12:45:40,28.2
5464,20/10/2023 12:45:41,28.2
5465,20/10/2023 12:45:42,28.2
5466,20/10/2023 12:45:43,28.2
5467,20/10/2023 12:45:44,28.2
5468,20/10/2023 12:45:45,28.2
5469,20/10/2023 12:45:46,28.2
5470,20/10/2023 12:45:47,28.2
5471,20/10/2023 12:45:48,28.2
5472,20/10/2023 12:45:49,28.2
5473,20/10/2023 12:45:50,28.2
5474,20/10/2023 12:45:51,28.2
5475,20/10/2023 12:45:52,28.2
5476,20/10/2023 12:45:53,28.2
5477,20/10/2023 12:45:54,28.2
5478,20/10/2023 12:45:55,28.2
5479,20/10/2023 12:45:56,28.2
5480,20/10/2023 12:45:57,28.2
5481,20/10/2023 12:45:58,28.2
5482,20/10/2023 12:45:59,28.2
5483,20/10/2023 12:46:00,28.2
5484,20/10/2023 12:46:01,28.2
5485,20/10/2023 12:46:02,28.2
5486,20/10/2023 12:46:03,28.2
5487,20/10/2023 12:46:04,28.1
5488,20/10/2023 12:46:05,28.1
5489,20/10/2023 12:46:06,28.1
5490,20/10/2023 12:46:07,28.1
5491,20/10/2023 12:46:08,28.1
5492,20/10/2023 12:46:09,28.1
5493,20/10/2023 12:46:10,28.2
5494,20/10/2023 12:46:11,28.2
5495,20/10/2023 12:46:12,28.1
5496,20/10/2023 12:46:13,28.1
5497,20/10/2023 12:46:14,28.1
5498,20/10/2023 12:46:15,28.1
5499,20/10/2023 12:46:16,28.1
5500,20/10/2023 12:46:17,28.1
5501,20/10/2023 12:46:18,28.1
5502,20/10/2023 12:46:19,28.1
5503,20/10/2023 12:46:20,28.1
5504,20/10/2023 12:46:21,28.1
5505,20/10/2023 12:46:22,28.1
5506,20/10/2023 12:46:23,28.1
5507,20/10/2023 12:46:24,28.1
5508,20/10/2023 12:46:25,28.1
5509,20/10/2023 12:46:26,28.1
5510,20/10/2023 12:46:27,28.1
5511,20/10/2023 12:46:28,28.1
5512,20/10/2023 12:46:29,28.1
5513,20/10/2023 12:46:30,28.1
5514,20/10/2023 12:46:31,28.1
5515,20/10/2023 12:46:32,28.1
5516,20/10/2023 12:46:33,28
5517,20/10/2023 12:46:34,28
5518,20/10/2023 12:46:35,28
5519,20/10/2023 12:46:36,28.1
5520,20/10/2023 12:46:37,28.1
5521,20/10/2023 12:46:38,28.1
5522,20/10/2023 12:46:39,28
5523,20/10/2023 12:46:40,28
5524,20/10/2023 12:46:41,28
5525,20/10/2023 12:46:42,28
5526,20/10/2023 12:46:43,28
5527,20/10/2023 12:46:44,28
5528,20/10/2023 12:46:45,28
5529,20/10/2023 12:46:46,28
5530,20/10/2023 12:46:47,28
5531,20/10/2023 12:46:48,28
5532,20/10/2023 12:46:49,28
5533,20/10/2023 12:46:50,28
5534,20/10/2023 12:46:51,28
5535,20/10/2023 12:46:52,28
5536,20/10/2023 12:46:53,28
5537,20/10/2023 12:46:54,28
5538,20/10/2023 12:46:55,28
5539,20/10/2023 12:46:56,28
5540,20/10/2023 12:46:57,28
5541,20/10/2023 12:46:58,28
5542,20/10/2023 12:46:59,28
5543,20/10/2023 12:47:00,28
5544,20/10/2023 12:47:01,28
5545,20/10/2023 12:47:02,28
5546,20/10/2023 12:47:03,28
5547,20/10/2023 12:47:04,28
5548,20/10/2023 12:47:05,28
5549,20/10/2023 12:47:06,28
5550,20/10/2023 12:47:07,28
5551,20/10/2023 12:47:08,28
5552,20/10/2023 12:47:09,28
5553,20/10/2023 12:47:10,28
5554,20/10/2023 12:47:11,28
5555,20/10/2023 12:47:12,28
5556,20/10/2023 12:47:13,28
5557,20/10/2023 12:47:14,28
5558,20/10/2023 12:47:15,28
5559,20/10/2023 12:47:16,28
5560,20/10/2023 12:47:17,28
5561,20/10/2023 12:47:18,28
5562,20/10/2023 12:47:19,27.9
5563,20/10/2023 12:47:20,27.9
5564,20/10/2023 12:47:21,27.9
5565,20/10/2023 12:47:22,27.9
5566,20/10/2023 12:47:23,27.9
5567,20/10/2023 12:47:24,27.9
5568,20/10/2023 12:47:25,27.9
5569,20/10/2023 12:47:26,27.9
5570,20/10/2023 12:47:27,27.9
5571,20/10/2023 12:47:28,27.9
5572,20/10/2023 12:47:29,27.9
5573,20/10/2023 12:47:30,27.9
5574,20/10/2023 12:47:31,27.9
5575,20/10/2023 12:47:32,27.9
5576,20/10/2023 12:47:33,27.9
5577,20/10/2023 12:47:34,27.9
5578,20/10/2023 12:47:35,27.9
5579,20/10/2023 12:47:36,27.9
5580,20/10/2023 12:47:37,27.9
5581,20/10/2023 12:47:38,27.9
5582,20/10/2023 12:47:39,27.9
5583,20/10/2023 12:47:40,27.9
5584,20/10/2023 12:47:41,27.9
5585,20/10/2023 12:47:42,27.9
5586,20/10/2023 12:47:43,27.9
5587,20/10/2023 12:47:44,27.8
5588,20/10/2023 12:47:45,27.8
5589,20/10/2023 12:47:46,27.8
5590,20/10/2023 12:47:47,27.8
5591,20/10/2023 12:47:48,27.8
5592,20/10/2023 12:47:49,27.8
5593,20/10/2023 12:47:50,27.8
5594,20/10/2023 12:47:51,27.8
5595,20/10/2023 12:47:52,27.8
5596,20/10/2023 12:47:53,27.8
5597,20/10/2023 12:47:54,27.8
5598,20/10/2023 12:47:55,27.8
5599,20/10/2023 12:47:56,27.8
5600,20/10/2023 12:47:57,27.8
5601,20/10/2023 12:47:58,27.8
5602,20/10/2023 12:47:59,27.8
5603,20/10/2023 12:48:00,27.8
5604,20/10/2023 12:48:01,27.8
5605,20/10/2023 12:48:02,27.8
5606,20/10/2023 12:48:03,27.8
5607,20/10/2023 12:48:04,27.8
5608,20/10/2023 12:48:05,27.8
5609,20/10/2023 12:48:06,27.8
5610,20/10/2023 12:48:07,27.8
5611,20/10/2023 12:48:08,27.8
5612,20/10/2023 12:48:09,27.8
5613,20/10/2023 12:48:10,27.8
5614,20/10/2023 12:48:11,27.8
5615,20/10/2023 12:48:12,27.8
5616,20/10/2023 12:48:13,27.8
5617,20/10/2023 12:48:14,27.8
5618,20/10/2023 12:48:15,27.8
5619,20/10/2023 12:48:16,27.8
5620,20/10/2023 12:48:17,27.8
5621,20/10/2023 12:48:18,27.8
5622,20/10/2023 12:48:19,27.8
5623,20/10/2023 12:48:20,27.8
5624,20/10/2023 12:48:21,27.8
5625,20/10/2023 12:48:22,27.8
5626,20/10/2023 12:48:23,27.8
5627,20/10/2023 12:48:24,27.7
5628,20/10/2023 12:48:25,27.7
5629,20/10/2023 12:48:26,27.7
5630,20/10/2023 12:48:27,27.7
5631,20/10/2023 12:48:28,27.7
5632,20/10/2023 12:48:29,27.7
5633,20/10/2023 12:48:30,27.7
5634,20/10/2023 12:48:31,27.7
5635,20/10/2023 12:48:32,27.7
5636,20/10/2023 12:48:33,27.7
5637,20/10/2023 12:48:34,27.7
5638,20/10/2023 12:48:35,27.7
5639,20/10/2023 12:48:36,27.7
5640,20/10/2023 12:48:37,27.7
5641,20/10/2023 12:48:38,27.7
5642,20/10/2023 12:48:39,27.7
5643,20/10/2023 12:48:40,27.7
5644,20/10/2023 12:48:41,27.7
5645,20/10/2023 12:48:42,27.7
5646,20/10/2023 12:48:43,27.7
5647,20/10/2023 12:48:44,27.7
5648,20/10/2023 12:48:45,27.7
5649,20/10/2023 12:48:46,27.7
5650,20/10/2023 12:48:47,27.7
5651,20/10/2023 12:48:48,27.7
5652,20/10/2023 12:48:49,27.7
5653,20/10/2023 12:48:50,27.7
5654,20/10/2023 12:48:51,27.7
5655,20/10/2023 12:48:52,27.7
5656,20/10/2023 12:48:53,27.7
5657,20/10/2023 12:48:54,27.7
5658,20/10/2023 12:48:55,27.7
5659,20/10/2023 12:48:56,27.7
5660,20/10/2023 12:48:57,27.6
5661,20/10/2023 12:48:58,27.7
5662,20/10/2023 12:48:59,27.6
5663,20/10/2023 12:49:00,27.6
5664,20/10/2023 12:49:01,27.6
5665,20/10/2023 12:49:02,27.6
5666,20/10/2023 12:49:03,27.6
5667,20/10/2023 12:49:04,27.6
5668,20/10/2023 12:49:05,27.6
5669,20/10/2023 12:49:06,27.6
5670,20/10/2023 12:49:07,27.6
5671,20/10/2023 12:49:08,27.6
5672,20/10/2023 12:49:09,27.6
5673,20/10/2023 12:49:10,27.6
5674,20/10/2023 12:49:11,27.6
5675,20/10/2023 12:49:12,27.6
5676,20/10/2023 12:49:13,27.6
5677,20/10/2023 12:49:14,27.6
5678,20/10/2023 12:49:15,27.6
5679,20/10/2023 12:49:16,27.6
5680,20/10/2023 12:49:17,27.6
5681,20/10/2023 12:49:18,27.6
5682,20/10/2023 12:49:19,27.6
5683,20/10/2023 12:49:20,27.6
